# source lat long PCM_LABELS
"2671879" 40.000 346.334 1.000000
"2671065" 40.833 349.800 3.000000
"2671292" 40.833 349.800 3.000000
"2671295" 40.833 349.483 3.000000
"2671296" 40.833 349.167 3.000000
"2671305" 40.583 349.200 3.000000
"2671307" 40.583 349.517 3.000000
"2671308" 40.583 349.842 3.000000
"2671437" 40.000 344.500 3.000000
"2671497" 40.083 349.950 3.000000
"2671501" 40.083 349.783 3.000000
"2671506" 40.083 349.492 3.000000
"2671514" 40.083 349.200 3.000000
"2671523" 40.333 349.150 3.000000
"2671527" 40.333 349.475 3.000000
"2671532" 40.333 349.792 3.000000
"2671538" 40.333 349.958 3.000000
"2671618" 40.583 349.842 3.000000
"2671621" 40.583 349.517 3.000000
"2671626" 40.583 349.200 1.000000
"2671642" 40.000 348.000 3.000000
"2671657" 41.187 348.000 3.000000
"2671681" 40.000 347.333 3.000000
"2671705" 40.833 349.800 3.000000
"2671717" 40.833 349.483 3.000000
"2671725" 40.833 349.167 3.000000
"2671729" 41.083 349.383 3.000000
"2671733" 41.083 349.692 3.000000
"2671783" 40.000 346.667 1.000000
"2671794" 40.000 347.000 1.000000
"2671825" 41.333 349.900 3.000000
"2671835" 41.333 349.692 3.000000
"2671847" 41.333 349.383 3.000000
"2672996" 47.499 348.005 0.000000
"2673054" 44.891 347.719 0.000000
"2673182" 41.976 343.630 0.000000
"2673216" 44.988 343.812 0.000000
"2673273" 48.023 344.014 0.000000
"2674207" 42.978 346.004 3.000000
"2675035" 47.982 344.054 0.000000
"2688223" 40.000 350.000 3.000000
"2688229" 40.000 349.667 3.000000
"2688232" 40.000 349.333 3.000000
"2688239" 40.000 349.000 3.000000
"2688248" 40.000 348.667 3.000000
"2666533" 40.000 341.000 0.000000
"2666542" 40.000 341.500 3.000000
"2666548" 40.000 342.000 3.000000
"2666557" 40.000 342.500 3.000000
"2666564" 40.000 343.000 3.000000
"2666575" 40.000 343.500 3.000000
"2666592" 40.000 344.000 3.000000
"2666603" 40.000 344.500 3.000000
"2666607" 40.000 345.000 3.000000
"2666623" 40.000 345.333 3.000000
"2666630" 40.000 345.667 3.000000
"2666699" 40.000 346.000 3.000000
"2666721" 40.000 346.333 3.000000
"2666728" 40.000 346.667 1.000000
"2666741" 40.000 347.000 3.000000
"2666755" 40.000 347.333 3.000000
"2666765" 40.000 347.667 3.000000
"2666840" 40.000 348.000 3.000000
"2666860" 40.000 348.333 3.000000
"2666877" 40.000 348.667 3.000000
"2666887" 40.000 349.000 3.000000
"2666902" 40.000 349.333 3.000000
"2666909" 40.000 349.667 3.000000
"2666915" 40.000 350.000 3.000000
"2667820" 40.150 350.000 3.000000
"2697908" 40.083 349.200 3.000000
"2697911" 40.083 349.492 3.000000
"2697913" 40.083 349.783 3.000000
"2697914" 40.083 349.950 3.000000
"2697944" 40.333 349.958 3.000000
"2697946" 40.333 349.795 3.000000
"2697949" 40.333 349.475 3.000000
"2697952" 40.333 349.150 3.000000
"2697956" 40.583 349.200 3.000000
"2697958" 40.583 349.517 3.000000
"2697960" 40.583 349.842 3.000000
"2698007" 40.833 349.800 3.000000
"2698009" 40.833 349.483 3.000000
"2698010" 40.833 349.167 3.000000
"2698014" 41.083 349.383 3.000000
"2698015" 41.083 349.692 3.000000
"2699081" 41.333 349.900 3.000000
"2699085" 41.333 349.692 3.000000
"2699089" 41.333 349.383 3.000000
"2698503" 40.300 341.990 3.000000
"2698518" 40.205 343.002 3.000000
"2698535" 40.103 343.990 3.000000
"2698600" 40.165 345.000 3.000000
"2705508" 40.503 348.004 3.000000
"2705521" 40.500 349.000 3.000000
"2705536" 40.500 349.496 3.000000
"2705541" 40.500 349.747 3.000000
"2705549" 40.499 350.000 3.000000
"2689258" 40.000 349.667 1.000000
"2689273" 40.000 349.333 1.000000
"2689283" 40.000 349.000 1.000000
"2689297" 40.000 348.667 1.000000
"2689305" 40.000 348.333 1.000000
"2689326" 40.000 347.667 1.000000
"2689336" 40.000 347.333 1.000000
"2689343" 40.000 347.000 1.000000
"2689348" 40.000 346.667 1.000000
"2689351" 40.000 346.333 1.000000
"2689358" 40.000 346.000 1.000000
"11302037" 44.678 345.990 0.000000
"4639242" 48.500 349.417 2.000000
"4639263" 48.000 350.000 2.000000
"4540156" 44.000 341.334 0.000000
"4540164" 44.000 341.999 0.000000
"4540170" 43.998 342.668 0.000000
"4540171" 43.500 342.668 0.000000
"4540174" 42.997 342.667 0.000000
"4540177" 42.498 342.668 0.000000
"4540181" 42.000 342.667 0.000000
"4540308" 40.500 342.666 0.000000
"4541228" 43.372 341.005 0.000000
"11348009" 45.650 341.471 0.000000
"11348039" 47.688 347.318 0.000000
