# source lat long PCM_LABELS
"4901024_143.BRECKOWENS" -19.509 1.493 1.0
"4901024_144.BRECKOWENS" -19.468 1.204 1.0
"4901024_145.BRECKOWENS" -19.448 0.882 1.0
"4901024_146.BRECKOWENS" -19.497 0.535 1.0
"4901024_147.BRECKOWENS" -19.505 0.335 1.0
"4901024_148.BRECKOWENS" -19.475 0.156 1.0
"5903280_035.STEPHENRISER" -19.945 3.371 1.0
"5903280_036.STEPHENRISER" -19.878 3.223 1.0
"5903280_037.STEPHENRISER" -19.872 3.085 1.0
"5903280_038.STEPHENRISER" -19.875 2.996 1.0
"5903280_039.STEPHENRISER" -19.892 2.993 1.0
"5903280_040.STEPHENRISER" -19.792 3.072 1.0
"5903280_041.STEPHENRISER" -19.661 3.137 1.0
"5903280_042.STEPHENRISER" -19.570 3.281 1.0
"5903280_043.STEPHENRISER" -19.502 3.392 1.0
"5903280_044.STEPHENRISER" -19.518 3.448 1.0
"5903280_045.STEPHENRISER" -19.631 3.487 1.0
"5903280_046.STEPHENRISER" -19.721 3.415 1.0
"5903280_047.STEPHENRISER" -19.740 3.258 1.0
"5903280_048.STEPHENRISER" -19.759 3.055 1.0
"5903280_049.STEPHENRISER" -19.819 2.925 1.0
"5903280_050.STEPHENRISER" -19.845 2.852 1.0
"5903280_051.STEPHENRISER" -19.813 2.788 1.0
"5903280_052.STEPHENRISER" -19.734 2.589 1.0
"5903280_053.STEPHENRISER" -19.593 2.318 1.0
"5903280_054.STEPHENRISER" -19.471 2.072 1.0
"5903280_055.STEPHENRISER" -19.385 1.820 1.0
"5903280_056.STEPHENRISER" -19.281 1.599 1.0
"5903280_057.STEPHENRISER" -19.104 1.365 1.0
"5903280_058.STEPHENRISER" -18.915 1.134 1.0
"5903280_059.STEPHENRISER" -18.725 0.993 1.0
"5903280_060.STEPHENRISER" -18.589 0.915 1.0
"5903280_061.STEPHENRISER" -18.588 1.032 1.0
"5903280_062.STEPHENRISER" -18.813 1.092 1.0
"5903280_063.STEPHENRISER" -19.167 1.086 1.0
"5903280_064.STEPHENRISER" -19.481 1.187 1.0
"5903280_065.STEPHENRISER" -19.645 1.555 1.0
"5903280_066.STEPHENRISER" -19.496 2.002 1.0
"5903280_067.STEPHENRISER" -19.168 2.320 1.0
"5903280_068.STEPHENRISER" -18.937 2.563 1.0
"5903280_069.STEPHENRISER" -18.839 2.699 1.0
"5903280_070.STEPHENRISER" -19.025 2.793 1.0
"5903280_071.STEPHENRISER" -19.175 2.859 1.0
"5903280_072.STEPHENRISER" -19.235 3.053 1.0
"5903280_073.STEPHENRISER" -19.232 3.257 1.0
"5903280_074.STEPHENRISER" -19.202 3.481 1.0
