# source lat long PCM_LABELS
"4902099_101.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 38.604 289.884 1.0
"4902099_102.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 38.775 289.692 1.0
"4902099_103.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 38.757 288.788 1.0
"4902099_104.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 38.733 288.237 1.0
"4902099_105.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 38.507 287.967 1.0
"4902099_107.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 38.183 288.770 1.0
"4902099_108.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 38.404 288.944 1.0
"4902099_109.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 38.253 288.514 1.0
"4902108_010.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 38.518 288.732 1.0
"4902108_013.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 37.812 289.014 2.0
"4902109_033.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 36.384 289.324 0.0
"4902109_034.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 36.708 289.934 0.0
"4902111_011.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 37.060 288.477 2.0
"4902111_012.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 37.790 289.380 2.0
"4902120_058.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 36.389 289.505 0.0
"4902120_072.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 37.516 288.829 1.0
"4902120_073.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 37.973 288.778 1.0
"4902120_075.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 37.921 289.104 1.0
"4902120_076.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 38.109 289.362 1.0
"4902120_077.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 38.043 288.913 1.0
"4902347_027.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 38.717 289.934 1.0
"4902347_029.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 38.852 288.788 1.0
"4902347_030.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 38.699 288.410 3.0
"4902347_040.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 37.196 288.647 1.0
"4902347_041.BRECKOWENS,STEVENJAYNE,P.E.ROBBINS" 37.468 288.788 1.0
"5903594_074.STEPHENRISER,KENNETHJOHNSON" 36.815 289.729 0.0
"5903889_080.STEPHENRISER," 36.627 289.556 2.0
"5903889_125.STEPHENRISER," 39.236 289.749 1.0
"5903889_126.STEPHENRISER," 39.139 289.411 1.0
"5903889_127.STEPHENRISER," 39.275 289.485 1.0
"5903889_133.STEPHENRISER," 39.398 289.672 1.0
"5903889_134.STEPHENRISER," 39.239 289.232 1.0
"5903889_135.STEPHENRISER," 38.932 289.641 1.0
"5903889_136.STEPHENRISER," 38.680 288.977 1.0
"5903889_137.STEPHENRISER," 38.798 288.686 1.0
"5903889_138.STEPHENRISER," 38.899 288.252 1.0
"5903889_139.STEPHENRISER," 38.836 287.885 1.0
"5903889_153.STEPHENRISER," 37.744 288.882 2.0
"3901604_017.BirgitKLEIN" 38.912 289.307 1.0
"3901604_018.BirgitKLEIN" 38.976 289.494 1.0
"3901604_019.BirgitKLEIN" 38.614 289.216 1.0
"3901604_020.BirgitKLEIN" 38.505 288.082 3.0
"3901604_023.BirgitKLEIN" 37.304 289.742 2.0
"3901604_025.BirgitKLEIN" 36.230 289.794 2.0
"3901604_027.BirgitKLEIN" 36.227 289.817 2.0
"3901604_028.BirgitKLEIN" 36.153 289.620 2.0
"3901604_061.BirgitKLEIN" 37.254 289.050 2.0
"3901605_015.BirgitKLEIN" 39.528 289.755 1.0
"3901605_016.BirgitKLEIN" 39.440 289.308 1.0
"3901605_017.BirgitKLEIN" 39.155 289.801 1.0
"3901605_018.BirgitKLEIN" 38.627 289.388 1.0
"3901605_019.BirgitKLEIN" 38.590 288.794 1.0
"3901605_023.BirgitKLEIN" 38.282 289.048 1.0
"3901605_024.BirgitKLEIN" 38.404 288.495 1.0
"3901605_029.BirgitKLEIN" 36.725 289.234 2.0
"3901605_030.BirgitKLEIN" 36.332 289.058 2.0
"3901605_031.BirgitKLEIN" 36.592 289.737 2.0
"3901605_064.BirgitKLEIN" 38.986 289.706 1.0
"3901605_065.BirgitKLEIN" 38.671 288.937 1.0
"3901605_066.BirgitKLEIN" 38.521 287.908 1.0
"3901605_067.BirgitKLEIN" 38.342 288.111 1.0
"3901640_025.BirgitKLEIN" 38.839 289.213 1.0
"3901640_026.BirgitKLEIN" 38.592 288.328 1.0
"3901640_031.BirgitKLEIN" 37.334 288.436 2.0
"6900552_012.BirgitKLEIN" 37.573 289.917 2.0
"6900552_051.BirgitKLEIN" 37.028 289.509 2.0
"6900552_070.BirgitKLEIN" 37.839 289.685 1.0
"6900552_071.BirgitKLEIN" 37.483 288.940 3.0
"6900552_076.BirgitKLEIN" 38.809 289.635 1.0
"6900552_077.BirgitKLEIN" 38.867 289.387 1.0
"6900552_078.BirgitKLEIN" 38.630 288.411 1.0
"6902564_046.BirgitKLEIN" 39.725 289.999 1.0
"6902564_047.BirgitKLEIN" 39.612 289.316 1.0
"6902564_048.BirgitKLEIN" 39.235 288.346 1.0
"6902564_054.BirgitKLEIN" 37.573 288.358 1.0
"6902564_055.BirgitKLEIN" 38.417 289.381 1.0
"6902564_056.BirgitKLEIN" 38.037 289.572 1.0
"6902564_064.BirgitKLEIN" 36.000 289.913 2.0
"6902564_076.BirgitKLEIN" 37.594 288.788 2.0
"6902564_087.BirgitKLEIN" 36.965 288.534 2.0
"6902564_088.BirgitKLEIN" 36.843 289.840 0.0
"6902636_019.BirgitKLEIN" 39.717 289.795 1.0
"6902636_020.BirgitKLEIN" 39.370 288.142 1.0
"6902636_025.BirgitKLEIN" 37.657 288.970 1.0
"4900249_015.BlairGreenan" 38.718 289.581 3.0
"4900249_016.BlairGreenan" 38.622 289.223 3.0
"4900249_017.BlairGreenan" 38.500 288.969 3.0
"4900249_018.BlairGreenan" 38.358 288.674 1.0
"4900249_019.BlairGreenan" 38.229 288.586 3.0
"4900249_020.BlairGreenan" 37.981 288.088 1.0
"4900249_026.BlairGreenan" 37.382 288.757 1.0
"4900249_030.BlairGreenan" 36.250 289.140 2.0
