# source lat long PCM_LABELS
"50741246" -44.661 7.084 2.0
"50741269" -46.013 5.856 2.0
"50789730" -47.666 4.252 2.0
"51126769" -42.339 8.993 3.0
"51126791" -42.344 8.993 3.0
"51126838" -44.660 7.097 3.0
"51126855" -46.000 5.881 2.0
"51126890" -47.656 4.270 2.0
"51126897" -47.657 4.268 2.0
"51126903" -47.641 4.274 2.0
"39998068" -41.125 9.962 3.0
"39998077" -46.220 5.683 2.0
"39998083" -47.660 4.255 2.0
"39998088" -49.014 2.830 2.0
"50902791" -41.165 9.927 3.0
"50902808" -42.980 8.506 3.0
"50902822" -44.658 7.092 3.0
"50902836" -46.215 5.675 2.0
"50902846" -47.671 4.254 2.0
"50902860" -49.035 2.860 2.0
"ICES_LMEL_61696063" -49.499 0.002 2.0
"ICES_LMEL_61696064" -42.990 0.010 3.0
"ICES_LMEL_61696065" -41.183 4.258 3.0
"ICES_LMEL_62171580" -49.998 7.516 2.0
"ICES_LMEL_62171582" -46.437 8.249 2.0
"ICES_LMEL_62171583" -45.132 7.661 2.0
"ICES_LMEL_62171585" -43.278 8.413 3.0
"ICES_LMEL_62171586" -42.497 8.893 1.0
"06ANTXVIII_3_a12_2000_0042_ct1" -49.995 0.004 2.0
"06ANTXVIII_3_a12_2000_0043_ct1" -49.001 0.002 2.0
"06ANTXVIII_3_a12_2000_0044_ct1" -47.999 0.007 2.0
"06ANTXVIII_3_a12_2000_0045_ct1" -47.489 1.279 2.0
"06ANTXVIII_3_a12_2000_0046_ct1" -46.980 2.540 2.0
"06ANTXVIII_3_a12_2000_0047_ct1" -46.463 3.793 2.0
"06ANTXVIII_3_a12_2000_0048_ct1" -45.954 5.038 2.0
"06ANTXVIII_3_a12_2000_0049_ct1" -45.438 6.271 2.0
"06ANTXVIII_3_a12_2000_0050_ct1" -44.929 7.484 2.0
"06ANTXVIII_3_a12_2000_0051_ct1" -44.416 8.699 3.0
"06ANTXVIII_3_a12_2000_0052_ct1" -43.907 9.890 3.0
"06ANTXVI_2_a12_1999_0024_ct1" -49.002 0.005 2.0
"06ANTXVI_2_a12_1999_0025_ct1" -47.056 0.500 2.0
"06ANTXVI_2_a12_1999_0026_ct1" -46.157 1.009 3.0
"06ANTXX_2_a12_2002_0042_ct1" -44.661 7.084 2.0
"06ANTXX_2_a12_2002_0041_ct1" -46.013 5.856 2.0
"06ANTXX_2_a12_2002_0040_ct1" -47.028 4.875 2.0
"06ANTXX_2_a12_2002_0039_ct1" -48.998 2.835 2.0
"06AQ20050122_a12_2005_0043_ct1" -47.666 4.252 2.0
"06AQ20080210_a12_2008b_0061_ct1" -42.339 8.993 3.0
"06AQ20080210_a12_2008b_0060_ct1" -42.346 8.993 3.0
"06AQ20080210_a12_2008b_0058_ct1" -46.000 5.881 2.0
"06AQ20080210_a12_2008b_0056_ct1" -47.656 4.270 2.0
"06AQ20080210_a12_2008b_0055_ct1" -47.672 4.289 2.0
"06AQ20080210_a12_2008b_0057_ct1" -47.641 4.274 2.0
"06AQ20080210_a12_2008b_0054_ct1" -48.911 2.801 2.0
"06AQ20101128_a12_2010_0044_ct1" -41.125 9.962 3.0
"06AQ20101128_a12_2010_0043_ct1" -42.982 8.501 3.0
"06AQ20101128_a12_2010_0042_ct1" -44.669 7.092 3.0
"06AQ20101128_a12_2010_0041_ct1" -46.220 5.683 2.0
"06AQ20101128_a12_2010_0040_ct1" -47.660 4.255 2.0
"06AQ20101128_a12_2010_0039_ct1" -49.014 2.830 2.0
"06AQ20141202_a12_2014_0032_ct1" -41.165 9.927 3.0
"06AQ20141202_a12_2014_0031_ct1" -42.980 8.506 3.0
"06AQ20141202_a12_2014_0030_ct1" -44.658 7.092 3.0
"06AQ20141202_a12_2014_0029_ct1" -46.215 5.675 2.0
"06AQ20141202_a12_2014_0028_ct1" -47.671 4.254 2.0
"06AQ20141202_a12_2014_0027_ct1" -49.035 2.860 2.0
"06AQANTX_4_a12_1992_0054_ct1" -41.050 9.400 3.0
"06AQANTX_4_a12_1992_0053_ct1" -41.300 8.550 3.0
"06AQANTX_4_a12_1992_0052_ct1" -41.517 7.733 3.0
"06AQANTX_4_a12_1992_0051_ct1" -41.767 6.900 3.0
"06AQANTX_4_a12_1992_0050_ct1" -42.000 6.050 3.0
"06AQANTX_4_a12_1992_0049_ct1" -42.233 5.200 3.0
"06AQANTX_4_a12_1992_0048_ct1" -42.450 4.367 3.0
"06AQANTX_4_a12_1992_0047_ct1" -42.683 3.533 3.0
"06AQANTX_4_a12_1992_0046_ct1" -42.933 2.667 3.0
"06AQANTX_4_a12_1992_0045_ct1" -43.600 2.133 3.0
"06AQANTX_4_a12_1992_0044_ct1" -44.250 1.833 3.0
"06AQANTX_4_a12_1992_0043_ct1" -44.883 1.533 3.0
"06AQANTX_4_a12_1992_0042_ct1" -45.500 1.233 3.0
"06AQANTX_4_a12_1992_0041_ct1" -45.817 1.067 2.0
"06AQANTX_4_a12_1992_0040_ct1" -46.133 0.917 2.0
"06AQANTX_4_a12_1992_0039_ct1" -46.767 0.600 2.0
"06AQANTX_4_a12_1992_0038_ct1" -47.400 0.283 2.0
"06AQANTX_4_a12_1992_0037_ct1" -48.000 0.000 2.0
"06AQANTX_4_a12_1992_0036_ct1" -49.983 0.033 2.0
"316N19831007_a13_1983_0033_ct1" -41.353 0.980 3.0
"316N19831007_a13_1983_0031_ct1" -42.673 1.340 3.0
"316N19831007_a13_1983_0030_ct1" -44.010 1.353 3.0
"316N19831007_a13_1983_0029_ct1" -45.020 1.332 3.0
"316N19840111_a13_1983_0032_ct1" -42.648 1.337 3.0
"316N19840111_a13_1983_0028_ct1" -46.018 1.292 2.0
"316N19840111_a13_1983_0027_ct1" -46.512 1.347 2.0
"316N19840111_a13_1983_0026_ct1" -47.010 1.302 2.0
"316N19840111_a13_1983_0025_ct1" -47.517 1.280 2.0
"316N19840111_a13_1983_0024_ct1" -47.997 1.317 2.0
"316N19840111_a13_1983_0023_ct1" -48.993 1.173 2.0
"316N19840111_a13_1983_0022_ct1" -49.877 1.368 2.0
"33RO20100308_a13_2010_0010_ct1" -49.499 0.626 2.0
"33RO20100308_a13_2010_0011_ct1" -49.000 0.693 2.0
"33RO20100308_a13_2010_0012_ct1" -48.501 0.762 2.0
"33RO20100308_a13_2010_0013_ct1" -48.000 0.831 2.0
"33RO20100308_a13_2010_0014_ct1" -47.500 0.901 2.0
"33RO20100308_a13_2010_0015_ct1" -47.000 0.970 2.0
"33RO20100308_a13_2010_0016_ct1" -46.500 1.040 2.0
"33RO20100308_a13_2010_0017_ct1" -46.000 1.109 2.0
"33RO20100308_a13_2010_0018_ct1" -45.500 1.178 3.0
"33RO20100308_a13_2010_0019_ct1" -45.000 1.247 3.0
"33RO20100308_a13_2010_0020_ct1" -44.501 1.315 3.0
"33RO20100308_a13_2010_0021_ct1" -44.000 1.350 3.0
"33RO20100308_a13_2010_0022_ct1" -43.501 1.341 3.0
"33RO20100308_a13_2010_0023_ct1" -42.833 1.331 3.0
"33RO20100308_a13_2010_0024_ct1" -42.414 1.289 3.0
"33RO20100308_a13_2010_0026_ct1" -41.583 1.009 3.0
"35MF20080207_a12_2008a_0074_ct1" -41.150 9.177 3.0
"35MF20080207_a12_2008a_0075_ct1" -41.133 9.609 3.0
"35MF20080207_a12_2008a_0071_ct1" -42.033 9.271 3.0
"35MF20080207_a12_2008a_0067_ct1" -42.469 8.928 3.0
"35MF20080207_a12_2008a_0066_ct1" -42.470 8.931 3.0
"35MF20080207_a12_2008a_0065_ct1" -42.472 8.934 3.0
"35MF20080207_a12_2008a_0068_ct1" -42.469 8.932 3.0
"35MF20080207_a12_2008a_0070_ct1" -42.133 8.893 3.0
"35MF20080207_a12_2008a_0063_ct1" -43.325 8.236 1.0
"35MF20080207_a12_2008a_0064_ct1" -43.017 7.682 3.0
"35MF20080207_a12_2008a_0061_ct1" -44.041 7.630 3.0
"35MF20080207_a12_2008a_0059_ct1" -44.330 7.386 3.0
"35MF20080207_a12_2008a_0058_ct1" -44.612 7.134 3.0
"35MF20080207_a12_2008a_0057_ct1" -44.896 6.886 3.0
"35MF20080207_a12_2008a_0062_ct1" -44.033 6.895 3.0
"35MF20080207_a12_2008a_0056_ct1" -45.329 6.502 3.0
"35MF20080207_a12_2008a_0055_ct1" -45.612 6.232 3.0
"35MF20080207_a12_2008a_0053_ct1" -46.025 5.864 2.0
"35MF20080207_a12_2008a_0052_ct1" -46.356 5.544 2.0
"35MF20080207_a12_2008a_0051_ct1" -46.722 5.196 2.0
"35MF20080207_a12_2008a_0049_ct1" -47.139 4.791 2.0
"35MF20080207_a12_2008a_0050_ct1" -47.067 4.554 2.0
"35MF20080207_a12_2008a_0048_ct1" -47.545 4.368 2.0
"35MF20080207_a12_2008a_0047_ct1" -47.554 4.374 2.0
"35MF20080207_a12_2008a_0045_ct1" -47.555 4.375 2.0
"35MF20080207_a12_2008a_0044_ct1" -47.971 3.957 2.0
"35MF20080207_a12_2008a_0043_ct1" -48.379 3.524 2.0
"35MF20080207_a12_2008a_0042_ct1" -48.701 3.178 2.0
"35MF20080207_a12_2008a_0040_ct1" -49.028 2.832 2.0
"35MF20080207_a12_2008a_0041_ct1" -49.028 2.831 2.0
"35MF20080207_a12_2008a_0038_ct1" -49.299 2.530 2.0
"35MF20080207_a12_2008a_0037_ct1" -49.568 2.234 2.0
"35MF20080207_a12_2008a_0036_ct1" -49.834 1.925 2.0
"33RO20200321_33RO20200321_00002_00001_ct1" -41.497 2.999 3.0
"11053728" -56.427 1.965 0.0
"11064350" -58.346 0.759 0.0
"11064359" -58.408 0.975 0.0
"11121507" -50.370 1.325 2.0
"11121521" -50.845 1.328 2.0
"11121545" -51.837 1.193 2.0
"11121596" -53.817 1.337 2.0
"11121604" -54.630 1.257 2.0
"11121747" -55.792 1.470 0.0
"11121777" -57.023 1.508 2.0
"11121810" -58.245 1.392 0.0
"11162119" -57.400 8.892 0.0
"11162136" -58.292 8.247 0.0
"11172299" -55.914 7.279 0.0
"11173813" -57.892 2.303 0.0
"11176593" -58.990 0.375 0.0
"11176610" -57.995 0.398 0.0
"11240575" -58.217 3.217 0.0
"11240606" -56.800 4.500 0.0
"11240608" -56.417 4.633 0.0
"11240617" -55.900 5.233 0.0
"11240618" -55.467 5.633 0.0
"11240623" -55.000 6.017 0.0
"11240630" -54.100 6.767 0.0
"11240636" -53.667 7.133 0.0
"11240646" -53.217 7.483 2.0
"11240653" -52.633 7.883 2.0
"11241452" -50.227 5.813 2.0
"11241591" -52.607 4.430 2.0
"11241622" -53.758 3.755 2.0
"11241647" -55.462 1.162 0.0
"11241693" -56.335 0.503 0.0
"2661210" -56.998 0.000 0.0
"2661218" -56.132 0.627 0.0
"2661227" -55.253 1.093 0.0
"2646961" -54.362 1.752 0.0
"2646983" -52.702 2.832 2.0
"2647023" -51.877 3.348 2.0
"2647036" -51.148 3.775 2.0
"2647068" -50.418 4.247 2.0
"2671236" -57.597 4.107 0.0
"2700707" -50.483 0.000 2.0
"2700719" -50.983 0.000 2.0
"2700849" -53.000 0.000 2.0
"2700871" -54.000 0.017 2.0
"2700900" -54.983 0.017 2.0
"2700933" -56.000 0.000 0.0
"2700961" -57.000 0.000 2.0
"2701147" -58.000 0.000 0.0
"2701180" -58.500 0.000 0.0
"2701204" -59.000 0.000 0.0
"2695203" -57.610 4.060 0.0
"11053855" -56.163 9.602 0.0
"11053872" -55.115 9.953 0.0
"11161960" -55.373 9.958 0.0
"11162060" -56.130 9.695 0.0
"11162098" -56.685 9.493 0.0
"11054685" -59.527 8.990 0.0
"11063611" -59.350 5.281 0.0
"11063649" -59.479 4.010 0.0
"11064284" -59.982 0.310 0.0
"11064317" -59.493 0.505 0.0
"11064331" -59.081 0.653 0.0
"11240524" -59.950 1.517 0.0
"11240547" -59.050 2.400 0.0
"2701237" -59.617 0.000 0.0
"27013411" -59.983 7.106 0.0
"27013412" -59.492 6.837 0.0
"27013413" -58.962 6.760 0.0
"27013414" -58.498 6.435 0.0
"27013415" -57.993 6.207 0.0
"27013416" -57.464 6.029 0.0
"27013418" -56.461 6.722 0.0
"27013420" -55.745 7.241 0.0
"27013428" -58.108 2.303 0.0
"27013520" -59.493 0.303 0.0
"27013521" -59.007 0.375 0.0
"27013523" -57.997 0.385 0.0
"33RO20100308_00001_00001" -54.001 0.000 2.0
"33RO20100308_00002_00001" -53.500 0.069 2.0
"33RO20100308_00003_00001" -53.000 0.145 2.0
"33RO20100308_00004_00001" -52.510 0.252 2.0
"33RO20100308_00005_00001" -52.009 0.338 2.0
"33RO20100308_00006_00001" -51.500 0.348 2.0
"33RO20100308_00007_00001" -51.000 0.416 2.0
"33RO20100308_00008_00001" -50.500 0.486 2.0
"33RO20100308_00009_00001" -50.000 0.554 2.0
"43617703" -55.900 5.233 0.0
"2716238" -50.198 5.768 2.0
"2716260" -51.260 3.597 2.0
"2712387" -50.238 5.878 2.0
"2897598" -50.708 9.547 2.0
"2898982" -58.070 9.675 0.0
"2898991" -58.331 7.759 0.0
"2899011" -58.421 5.831 0.0
"2899015" -58.604 3.891 0.0
"2899021" -58.782 1.943 0.0
"2899030" -59.020 0.004 0.0
"2899047" -59.450 3.182 0.0
"2899073" -54.391 3.299 2.0
"2899111" -50.110 5.893 2.0
"2899115" -50.129 5.908 2.0
"2899171" -55.000 0.018 2.0
"2899176" -55.499 0.000 0.0
"2899198" -57.021 0.015 0.0
"2899209" -57.500 0.000 0.0
"2899219" -58.500 0.000 0.0
"2899230" -59.499 0.000 0.0
"2899233" -60.000 0.025 0.0
"4638123" -59.043 0.068 0.0
"4638137" -59.500 0.005 0.0
"50654848" -56.500 0.002 0.0
"4638304" -55.998 0.000 0.0
"4638329" -55.500 0.000 0.0
"4638368" -54.002 0.002 2.0
"4638391" -53.000 0.003 2.0
"4638449" -51.002 0.003 2.0
"4561871" -57.998 0.008 0.0
"4561878" -56.971 0.062 0.0
"4561897" -55.000 0.003 2.0
"4561900" -54.003 0.002 2.0
"4561905" -52.000 0.004 2.0
"4561906" -51.002 0.004 2.0
"4561913" -50.000 0.004 2.0
"4557399" -58.995 0.068 0.0
"4557403" -57.998 0.005 0.0
"4557406" -56.998 0.002 0.0
"4557416" -56.000 0.001 0.0
"50741349" -50.250 1.418 2.0
"50741457" -53.003 0.018 2.0
"50789889" -53.008 0.031 2.0
"50789898" -53.501 0.005 2.0
"50789948" -55.002 0.012 0.0
"51126947" -50.272 1.450 2.0
"51126978" -51.499 0.004 2.0
"51126985" -51.946 0.013 2.0
"51127016" -52.999 0.014 2.0
"51127021" -52.997 0.028 2.0
"51127026" -52.993 0.045 2.0
"51127044" -53.519 0.006 2.0
"51127072" -54.503 0.037 2.0
"51127078" -55.002 0.000 2.0
"51127100" -55.495 0.001 0.0
"51127147" -56.508 0.016 0.0
"51127166" -57.500 0.014 0.0
"51127216" -59.000 0.001 0.0
"51127219" -59.000 0.001 0.0
"51127234" -59.000 0.001 0.0
"51127246" -59.509 0.014 0.0
"39988695" -52.033 0.601 2.0
"39998097" -50.260 1.444 2.0
"39998103" -51.419 0.005 2.0
"39998118" -55.501 0.006 0.0
"39998120" -56.000 0.000 0.0
"50902889" -50.255 1.426 2.0
"50902900" -51.422 0.010 2.0
"50902906" -53.524 0.003 2.0
"50902923" -55.999 0.003 0.0
"50902928" -56.927 0.006 0.0
"50902934" -58.001 0.002 0.0
"50902938" -59.037 0.094 0.0
"50902950" -59.985 0.001 0.0
"ICES_LMEL_61696044" -58.750 0.002 0.0
"ICES_LMEL_61696047" -56.249 0.003 0.0
"ICES_LMEL_61696049" -55.000 0.000 0.0
"ICES_LMEL_61696052" -54.833 3.273 2.0
"ICES_LMEL_61696055" -54.252 3.048 2.0
"ICES_LMEL_61696059" -52.506 0.007 2.0
"ICES_LMEL_61696062" -50.499 0.001 2.0
"ICES_LMEL_62171565" -57.507 7.496 0.0
"ICES_LMEL_62171567" -55.000 7.498 0.0
"ICES_LMEL_62171570" -54.502 3.638 0.0
"ICES_LMEL_62171572" -54.585 4.963 0.0
"ICES_LMEL_62171575" -53.751 7.505 2.0
"ICES_LMEL_62171577" -52.525 7.524 2.0
"06ANTXVIII_3_a12_2000_0026_ct1" -58.995 0.068 0.0
"06ANTXVIII_3_a12_2000_0028_ct1" -57.998 0.005 0.0
"06ANTXVIII_3_a12_2000_0030_ct1" -56.998 0.002 0.0
"06ANTXVIII_3_a12_2000_0031_ct1" -56.497 0.001 0.0
"06ANTXVIII_3_a12_2000_0032_ct1" -56.000 0.001 0.0
"06ANTXVIII_3_a12_2000_0035_ct1" -54.496 0.034 2.0
"06ANTXVIII_3_a12_2000_0033_ct1" -55.501 0.004 0.0
"06ANTXVIII_3_a12_2000_0034_ct1" -55.004 0.005 2.0
"06ANTXVIII_3_a12_2000_0036_ct1" -53.998 0.002 2.0
"06ANTXVIII_3_a12_2000_0037_ct1" -53.500 0.002 2.0
"06ANTXVIII_3_a12_2000_0038_ct1" -53.002 0.030 2.0
"06ANTXVIII_3_a12_2000_0039_ct1" -52.500 0.001 2.0
"06ANTXVIII_3_a12_2000_0040_ct1" -52.000 0.002 2.0
"06ANTXVI_2_a12_1999_0013_ct1" -59.069 0.106 0.0
"06ANTXVI_2_a12_1999_0014_ct1" -57.998 0.008 0.0
"06ANTXVI_2_a12_1999_0015_ct1" -56.971 0.062 0.0
"06ANTXVI_2_a12_1999_0017_ct1" -55.000 0.003 2.0
"06ANTXVI_2_a12_1999_0018_ct1" -54.486 0.032 2.0
"06ANTXVI_2_a12_1999_0019_ct1" -54.003 0.002 2.0
"06ANTXVI_2_a12_1999_0021_ct1" -52.000 0.004 2.0
"06ANTXVI_2_a12_1999_0022_ct1" -51.002 0.004 2.0
"06ANTXVI_2_a12_1999_0023_ct1" -50.000 0.004 2.0
"06ANTXX_2_a12_2002_0038_ct1" -50.250 1.418 2.0
"06ANTXX_2_a12_2002_0037_ct1" -50.983 0.540 2.0
"06ANTXX_2_a12_2002_0034_ct1" -53.003 0.018 2.0
"06ANTXX_2_a12_2002_0026_ct1" -56.932 0.075 0.0
"06ANTXX_2_a12_2002_0023_ct1" -58.479 0.088 0.0
"06ANTXX_2_a12_2002_0022_ct1" -59.079 0.061 0.0
"06AQ20050122_a12_2005_0042_ct1" -53.008 0.031 2.0
"06AQ20050122_a12_2005_0041_ct1" -53.501 0.005 2.0
"06AQ20050122_a12_2005_0040_ct1" -53.998 0.005 0.0
"06AQ20050122_a12_2005_0039_ct1" -54.512 0.032 2.0
"06AQ20050122_a12_2005_0038_ct1" -55.002 0.012 0.0
"06AQ20050122_a12_2005_0037_ct1" -55.501 0.007 0.0
"06AQ20050122_a12_2005_0036_ct1" -55.569 0.006 0.0
"06AQ20050122_a12_2005_0035_ct1" -56.002 0.001 0.0
"06AQ20050122_a12_2005_0034_ct1" -56.497 0.003 0.0
"06AQ20050122_a12_2005_0033_ct1" -56.961 0.027 0.0
"06AQ20050122_a12_2005_0032_ct1" -57.499 0.004 0.0
"06AQ20050122_a12_2005_0031_ct1" -57.995 -0.000 0.0
"06AQ20050122_a12_2005_0029_ct1" -59.097 0.117 0.0
"06AQ20080210_a12_2008b_0053_ct1" -50.272 1.450 2.0
"06AQ20080210_a12_2008b_0051_ct1" -51.946 0.013 2.0
"06AQ20080210_a12_2008b_0049_ct1" -52.993 0.045 2.0
"06AQ20080210_a12_2008b_0047_ct1" -53.519 0.006 2.0
"06AQ20080210_a12_2008b_0045_ct1" -54.503 0.037 2.0
"06AQ20080210_a12_2008b_0044_ct1" -55.002 0.000 2.0
"06AQ20080210_a12_2008b_0042_ct1" -56.003 0.007 0.0
"06AQ20080210_a12_2008b_0041_ct1" -56.508 0.016 0.0
"06AQ20080210_a12_2008b_0040_ct1" -57.000 0.001 0.0
"06AQ20080210_a12_2008b_0039_ct1" -57.500 0.014 0.0
"06AQ20080210_a12_2008b_0036_ct1" -59.000 0.001 0.0
"06AQ20080210_a12_2008b_0034_ct1" -59.509 0.014 0.0
"06AQ20101128_a12_2010_0038_ct1" -50.260 1.444 2.0
"06AQ20101128_a12_2010_0037_ct1" -51.419 0.005 2.0
"06AQ20101128_a12_2010_0031_ct1" -54.510 0.005 2.0
"06AQ20101128_a12_2010_0029_ct1" -55.501 0.006 0.0
"06AQ20101128_a12_2010_0028_ct1" -56.000 0.000 0.0
"06AQ20101128_a12_2010_0027_ct1" -56.500 0.001 0.0
"06AQ20101128_a12_2010_0023_ct1" -58.499 0.006 0.0
"06AQ20101128_a12_2010_0022_ct1" -59.039 0.106 0.0
"06AQ20101128_a12_2010_0020_ct1" -59.999 0.001 0.0
"06AQ20141202_a12_2014_0026_ct1" -50.255 1.426 2.0
"06AQ20141202_a12_2014_0025_ct1" -51.422 0.010 2.0
"06AQ20141202_a12_2014_0023_ct1" -53.524 0.003 2.0
"06AQ20141202_a12_2014_0020_ct1" -55.999 0.003 0.0
"06AQ20141202_a12_2014_0019_ct1" -56.927 0.006 0.0
"06AQ20141202_a12_2014_0018_ct1" -58.001 0.002 0.0
"06AQ20141202_a12_2014_0017_ct1" -59.037 0.094 0.0
"06AQ20141202_a12_2014_0016_ct1" -59.985 0.001 0.0
"06AQANTXIII_4_a12_1996_0026_ct1" -59.015 0.004 0.0
"06AQANTXIII_4_a12_1996_0025_ct1" -59.450 3.182 0.0
"06AQANTXIII_4_a12_1996_0035_ct1" -54.391 3.299 2.0
"06AQANTXIII_4_a12_1996_0036_ct1" -50.129 5.908 2.0
"06AQANTXIII_4_a12_1996_0034_ct1" -55.003 0.018 2.0
"06AQANTXIII_4_a12_1996_0033_ct1" -55.499 0.001 0.0
"06AQANTXIII_4_a12_1996_0031_ct1" -57.021 0.015 0.0
"06AQANTXIII_4_a12_1996_0030_ct1" -57.500 0.000 0.0
"06AQANTXIII_4_a12_1996_0028_ct1" -58.500 0.000 0.0
"06AQANTXIII_4_a12_1996_0024_ct1" -59.499 0.000 0.0
"06AQANTXIII_4_a12_1996_0023_ct1" -60.000 0.025 0.0
"06AQANTX_4_a12_1992_0035_ct1" -50.483 0.000 2.0
"06AQANTX_4_a12_1992_0034_ct1" -50.983 0.000 2.0
"06AQANTX_4_a12_1992_0033_ct1" -53.000 0.000 2.0
"06AQANTX_4_a12_1992_0032_ct1" -54.000 0.017 2.0
"06AQANTX_4_a12_1992_0031_ct1" -54.983 0.017 2.0
"06AQANTX_4_a12_1992_0030_ct1" -56.000 0.000 0.0
"06AQANTX_4_a12_1992_0029_ct1" -57.000 0.000 2.0
"06AQANTX_4_a12_1992_0028_ct1" -58.000 0.000 0.0
"06AQANTX_4_a12_1992_0027_ct1" -58.500 0.000 0.0
"06AQANTX_4_a12_1992_0026_ct1" -59.000 0.000 0.0
"06AQANTX_4_a12_1992_0025_ct1" -59.617 0.000 0.0
"316N19840111_a13_1983_0021_ct1" -50.370 1.325 2.0
"316N19840111_a13_1983_0020_ct1" -50.845 1.328 2.0
"316N19840111_a13_1983_0019_ct1" -51.837 1.193 2.0
"316N19840111_a13_1983_0018_ct1" -53.030 1.397 2.0
"316N19840111_a13_1983_0017_ct1" -53.817 1.337 2.0
"316N19840111_a13_1983_0016_ct1" -54.630 1.257 2.0
"316N19840111_a13_1983_0015_ct1" -55.792 1.470 0.0
"316N19840111_a13_1983_0014_ct1" -57.023 1.508 2.0
"316N19840111_a13_1983_0013_ct1" -58.245 1.392 0.0
"316N19840111_a13_1983_0012_ct1" -59.160 1.270 0.0
"33RO20100308_a13_2010_0001_ct1" -54.001 0.000 2.0
"33RO20100308_a13_2010_0002_ct1" -53.500 0.069 2.0
"33RO20100308_a13_2010_0003_ct1" -53.000 0.145 2.0
"33RO20100308_a13_2010_0004_ct1" -52.510 0.252 2.0
"33RO20100308_a13_2010_0005_ct1" -52.009 0.338 2.0
"33RO20100308_a13_2010_0006_ct1" -51.500 0.348 2.0
"33RO20100308_a13_2010_0007_ct1" -51.000 0.416 2.0
"33RO20100308_a13_2010_0008_ct1" -50.500 0.486 2.0
"33RO20100308_a13_2010_0009_ct1" -50.000 0.554 2.0
"35MF20080207_a12_2008a_0035_ct1" -50.106 1.608 2.0
"35MF20080207_a12_2008a_0034_ct1" -50.373 1.301 2.0
"35MF20080207_a12_2008a_0032_ct1" -50.639 0.975 2.0
"35MF20080207_a12_2008a_0031_ct1" -50.904 0.657 2.0
"35MF20080207_a12_2008a_0030_ct1" -51.168 0.331 2.0
"35MF20080207_a12_2008a_0029_ct1" -51.431 0.010 2.0
"35MF20080207_a12_2008a_0026_ct1" -51.860 0.007 2.0
"35MF20080207_a12_2008a_0024_ct1" -51.877 0.006 2.0
