# source lat long PCM_LABELS
"3900638_050.aoml_DEANROEMMICH" -56.446 299.870 2.0
"3900638_051.aoml_DEANROEMMICH" -55.834 299.322 2.0
"3900638_053.aoml_DEANROEMMICH" -55.773 299.641 2.0
"3900639_205.aoml_DEANROEMMICH" -57.503 292.320 2.0
"3900639_206.aoml_DEANROEMMICH" -57.339 293.891 2.0
"3900639_207.aoml_DEANROEMMICH" -56.645 294.090 2.0
"3900639_208.aoml_DEANROEMMICH" -55.509 295.287 2.0
"3900639_209.aoml_DEANROEMMICH" -54.965 297.029 2.0
"3900654_040.aoml_GREGORYC.JOHNSON" -57.569 290.692 2.0
"3900654_041.aoml_GREGORYC.JOHNSON" -58.054 295.019 2.0
"3900654_042.aoml_GREGORYC.JOHNSON" -56.425 294.883 2.0
"3900654_043.aoml_GREGORYC.JOHNSON" -55.197 299.553 2.0
"3900655_037.aoml_GREGORYC.JOHNSON" -57.668 291.949 2.0
"3900655_038.aoml_GREGORYC.JOHNSON" -59.048 294.638 2.0
"3900655_039.aoml_GREGORYC.JOHNSON" -58.961 296.378 2.0
"3900655_040.aoml_GREGORYC.JOHNSON" -56.922 296.723 2.0
"3900655_042.aoml_GREGORYC.JOHNSON" -56.726 298.216 2.0
"3900655_043.aoml_GREGORYC.JOHNSON" -55.796 298.819 2.0
"3900660_132.aoml_GREGORYC.JOHNSON" -57.532 291.571 2.0
"3900660_133.aoml_GREGORYC.JOHNSON" -57.483 295.153 2.0
"3900660_134.aoml_GREGORYC.JOHNSON" -56.583 295.985 2.0
"3900660_135.aoml_GREGORYC.JOHNSON" -55.009 297.978 2.0
"3900723_043.aoml_BRECKOWENS" -57.413 290.732 2.0
"3900723_044.aoml_BRECKOWENS" -57.299 290.651 2.0
"3900723_045.aoml_BRECKOWENS" -57.152 291.104 2.0
"3900723_046.aoml_BRECKOWENS" -57.333 292.099 2.0
"3900723_047.aoml_BRECKOWENS" -57.463 294.190 2.0
"3900723_048.aoml_BRECKOWENS" -56.340 294.506 2.0
"3900723_049.aoml_BRECKOWENS" -54.993 297.697 2.0
"3900723_050.aoml_BRECKOWENS" -56.821 299.853 2.0
"3900724_050.aoml_BRECKOWENS" -57.942 290.713 2.0
"3900724_051.aoml_BRECKOWENS" -57.721 292.148 2.0
"3900724_052.aoml_BRECKOWENS" -57.959 296.367 2.0
"3900724_053.aoml_BRECKOWENS" -57.193 298.692 2.0
"3900724_054.aoml_BRECKOWENS" -56.422 296.943 2.0
"3900724_055.aoml_BRECKOWENS" -55.659 296.773 2.0
"3900725_033.aoml_BRECKOWENS" -59.541 291.087 2.0
"3900725_034.aoml_BRECKOWENS" -58.314 293.322 2.0
"3900725_035.aoml_BRECKOWENS" -57.361 294.942 2.0
"3900725_036.aoml_BRECKOWENS" -56.388 295.127 2.0
"3900725_037.aoml_BRECKOWENS" -55.488 296.183 2.0
"3900725_038.aoml_BRECKOWENS" -55.674 298.026 2.0
"3900725_039.aoml_BRECKOWENS" -55.811 297.831 2.0
"3900725_040.aoml_BRECKOWENS" -55.655 298.386 2.0
"3900725_041.aoml_BRECKOWENS" -57.111 299.316 2.0
"3900732_045.aoml_BRECKOWENS" -57.436 291.098 2.0
"3900732_046.aoml_BRECKOWENS" -57.782 292.943 2.0
"3900732_047.aoml_BRECKOWENS" -56.567 294.872 2.0
"3900732_048.aoml_BRECKOWENS" -55.962 295.986 2.0
"3900732_049.aoml_BRECKOWENS" -55.123 297.808 2.0
"3900759_099.aoml_BreckOwens" -59.812 296.890 1.0
"3900759_100.aoml_BreckOwens" -59.423 296.901 1.0
"3900759_101.aoml_BreckOwens" -59.256 297.296 1.0
"3900759_102.aoml_BreckOwens" -59.306 297.649 1.0
"3900760_030.aoml_BreckOwens" -58.918 290.854 2.0
"3900760_031.aoml_BreckOwens" -58.051 292.933 2.0
"3900760_032.aoml_BreckOwens" -57.425 295.236 2.0
"3900760_033.aoml_BreckOwens" -56.097 295.910 2.0
"3900760_034.aoml_BreckOwens" -55.459 295.237 2.0
"3900760_035.aoml_BreckOwens" -54.968 298.597 2.0
"3901211_055.aoml_DEANROEMMICH" -57.543 291.498 2.0
"3901211_056.aoml_DEANROEMMICH" -57.071 294.944 2.0
"3901211_057.aoml_DEANROEMMICH" -55.317 297.748 2.0
"3901211_058.aoml_DEANROEMMICH" -57.103 298.647 2.0
"3901211_059.aoml_DEANROEMMICH" -55.337 298.535 2.0
"5900702_207.aoml_STEPHENRISER" -56.489 293.348 2.0
"5900702_209.aoml_STEPHENRISER" -56.399 293.499 2.0
"5900702_210.aoml_STEPHENRISER" -55.378 295.939 2.0
"5900702_211.aoml_STEPHENRISER" -55.083 298.515 2.0
"5900703_117.aoml_STEPHENRISER" -59.556 298.453 1.0
"5900703_118.aoml_STEPHENRISER" -59.509 298.945 1.0
"5900704_200.aoml_STEPHENRISER" -58.123 297.712 2.0
"5900704_201.aoml_STEPHENRISER" -57.515 296.733 2.0
"5900704_202.aoml_STEPHENRISER" -57.819 295.517 2.0
"5900704_203.aoml_STEPHENRISER" -57.272 296.503 2.0
"5900704_205.aoml_STEPHENRISER" -57.104 298.323 2.0
"5900704_206.aoml_STEPHENRISER" -56.531 297.105 2.0
