# source lat long PCM_LABELS
['4900442_221.BRECKOWENS'] 30.655 -74.491 0
['4900442_222.BRECKOWENS'] 30.797 -74.869 0
['4900442_223.BRECKOWENS'] 30.824 -75.491 0
['4900442_230.BRECKOWENS'] 30.482 -75.635 2
['4900442_232.BRECKOWENS'] 32.042 -74.787 0
['4900442_233.BRECKOWENS'] 30.860 -74.972 2
['4900442_236.BRECKOWENS'] 32.007 -75.304 2
['4900442_237.BRECKOWENS'] 33.368 -74.944 2
['4900442_238.BRECKOWENS'] 32.217 -74.209 2
['4900442_239.BRECKOWENS'] 32.959 -75.124 2
['4900442_240.BRECKOWENS'] 33.659 -75.105 2
['4900442_241.BRECKOWENS'] 34.427 -72.423 2
['4900442_242.BRECKOWENS'] 32.716 -73.857 2
['4900442_243.BRECKOWENS'] 33.886 -73.669 2
['4900442_244.BRECKOWENS'] 33.044 -75.257 0
['4900442_245.BRECKOWENS'] 34.828 -73.357 0
['4900442_246.BRECKOWENS'] 36.359 -71.561 1
['4900442_247.BRECKOWENS'] 37.408 -71.154 1
['4900442_248.BRECKOWENS'] 38.663 -70.567 1
['4900442_249.BRECKOWENS'] 39.162 -70.680 1
['4900442_250.BRECKOWENS'] 39.153 -71.304 1
['4900442_251.BRECKOWENS'] 39.246 -71.713 1
['4900442_252.BRECKOWENS'] 38.172 -73.167 1
['4900442_253.BRECKOWENS'] 36.880 -74.114 1
['4900442_254.BRECKOWENS'] 36.556 -73.273 1
['4900442_255.BRECKOWENS'] 37.666 -70.213 1
['4900442_256.BRECKOWENS'] 38.166 -70.255 1
['4900442_257.BRECKOWENS'] 37.933 -71.103 1
['4900442_258.BRECKOWENS'] 37.608 -71.694 1
['4900442_259.BRECKOWENS'] 37.001 -72.481 1
['4900442_260.BRECKOWENS'] 36.739 -72.924 1
['4900442_261.BRECKOWENS'] 36.367 -73.343 1
['4900442_262.BRECKOWENS'] 36.259 -73.217 1
['4900442_263.BRECKOWENS'] 36.090 -72.054 1
['4900781_069.BRECKOWENS'] 31.607 -70.203 0
['4900781_070.BRECKOWENS'] 30.806 -70.853 0
['4900781_071.BRECKOWENS'] 30.127 -70.942 0
['4900781_072.BRECKOWENS'] 30.371 -70.799 0
['4900781_073.BRECKOWENS'] 30.972 -71.645 0
['4900781_074.BRECKOWENS'] 31.414 -72.558 0
['4900781_075.BRECKOWENS'] 31.789 -73.164 0
['4900781_076.BRECKOWENS'] 32.373 -73.258 0
['4900781_077.BRECKOWENS'] 32.724 -72.873 0
['4900781_078.BRECKOWENS'] 33.053 -73.139 0
['4900781_079.BRECKOWENS'] 33.669 -73.331 0
['4900781_080.BRECKOWENS'] 33.317 -74.679 2
['4900781_081.BRECKOWENS'] 32.638 -74.803 2
['4900781_082.BRECKOWENS'] 31.962 -74.671 2
['4900781_083.BRECKOWENS'] 31.891 -74.587 2
['4900781_084.BRECKOWENS'] 32.225 -75.087 2
['4900781_085.BRECKOWENS'] 33.032 -75.114 2
['4900781_086.BRECKOWENS'] 34.179 -74.191 2
['4900781_087.BRECKOWENS'] 34.121 -73.827 2
['4900781_088.BRECKOWENS'] 33.850 -73.849 0
['4900781_089.BRECKOWENS'] 33.649 -74.062 2
['4900781_090.BRECKOWENS'] 33.281 -74.067 2
['4900781_091.BRECKOWENS'] 32.620 -73.827 0
['4900781_092.BRECKOWENS'] 32.101 -73.556 0
['4900781_093.BRECKOWENS'] 32.082 -73.258 0
['4900781_094.BRECKOWENS'] 32.477 -72.657 0
['4900781_095.BRECKOWENS'] 33.112 -73.228 2
['4900781_096.BRECKOWENS'] 32.776 -74.489 0
['4900781_097.BRECKOWENS'] 32.020 -74.773 0
['4900781_098.BRECKOWENS'] 31.303 -74.202 0
['4900781_099.BRECKOWENS'] 32.418 -73.610 0
['4900781_100.BRECKOWENS'] 32.808 -74.456 0
['4900781_101.BRECKOWENS'] 33.209 -74.537 2
['4900781_102.BRECKOWENS'] 33.738 -74.658 0
['4900781_103.BRECKOWENS'] 34.063 -74.462 0
['4900781_104.BRECKOWENS'] 34.526 -74.163 0
['4900781_105.BRECKOWENS'] 34.874 -73.868 0
['4900781_106.BRECKOWENS'] 34.925 -73.999 0
['4900781_107.BRECKOWENS'] 35.889 -74.017 1
['4900781_109.BRECKOWENS'] 35.932 -74.630 1
['4900781_112.BRECKOWENS'] 36.881 -72.302 3
['4900784_007.BRECKOWENS'] 31.364 -73.204 3
['4900784_008.BRECKOWENS'] 32.405 -72.922 0
['4900784_009.BRECKOWENS'] 32.432 -74.010 3
['4900784_010.BRECKOWENS'] 32.515 -73.449 3
['4900784_011.BRECKOWENS'] 33.103 -74.124 3
['4900784_012.BRECKOWENS'] 33.306 -74.875 2
['4900784_013.BRECKOWENS'] 33.629 -75.226 2
['4900784_014.BRECKOWENS'] 33.929 -75.109 2
['4900784_015.BRECKOWENS'] 35.040 -74.434 2
['4900784_016.BRECKOWENS'] 35.868 -73.611 0
['4900784_017.BRECKOWENS'] 37.542 -71.979 3
['4900784_018.BRECKOWENS'] 36.969 -70.043 0
['4900784_020.BRECKOWENS'] 35.601 -70.961 0
['4900784_021.BRECKOWENS'] 36.510 -70.594 0
['4900784_024.BRECKOWENS'] 35.958 -70.084 0
['4900784_025.BRECKOWENS'] 36.170 -71.184 0
['4900784_026.BRECKOWENS'] 36.606 -71.282 0
['4900784_027.BRECKOWENS'] 36.354 -71.246 0
['4900784_028.BRECKOWENS'] 36.185 -72.089 0
['4900784_029.BRECKOWENS'] 36.143 -72.405 0
['4900784_030.BRECKOWENS'] 36.990 -70.620 0
['4900784_042.BRECKOWENS'] 38.968 -70.372 1
['4900784_043.BRECKOWENS'] 38.808 -70.946 1
['4900784_044.BRECKOWENS'] 38.312 -71.734 1
['4900784_045.BRECKOWENS'] 37.632 -71.359 1
['4900784_046.BRECKOWENS'] 36.275 -70.158 2
['4900784_047.BRECKOWENS'] 36.194 -70.438 2
['4900784_048.BRECKOWENS'] 36.007 -70.463 2
['4900784_049.BRECKOWENS'] 36.208 -70.218 2
['4900784_050.BRECKOWENS'] 35.216 -70.036 2
['4900784_057.BRECKOWENS'] 34.342 -70.240 2
['4900784_058.BRECKOWENS'] 33.594 -71.325 2
['4900784_059.BRECKOWENS'] 32.994 -71.262 2
['4900784_060.BRECKOWENS'] 32.248 -70.175 0
['4900784_061.BRECKOWENS'] 33.159 -70.197 2
['4900784_062.BRECKOWENS'] 33.793 -71.172 2
['4900784_063.BRECKOWENS'] 34.264 -71.318 0
['4900784_064.BRECKOWENS'] 34.102 -71.649 0
['4900784_065.BRECKOWENS'] 33.930 -72.453 2
['4900784_066.BRECKOWENS'] 33.799 -73.662 0
['4900784_067.BRECKOWENS'] 33.050 -74.703 0
['4900784_068.BRECKOWENS'] 32.219 -74.853 0
['4900784_069.BRECKOWENS'] 31.705 -74.652 0
['4900784_070.BRECKOWENS'] 31.290 -74.361 0
['4900784_071.BRECKOWENS'] 31.035 -74.667 0
['4900784_072.BRECKOWENS'] 30.401 -75.651 0
['4900785_030.BRECKOWENS'] 30.063 -72.033 0
['4900785_031.BRECKOWENS'] 30.293 -71.656 0
['4900785_032.BRECKOWENS'] 30.463 -71.824 0
['4900785_033.BRECKOWENS'] 31.237 -72.570 0
['4900785_034.BRECKOWENS'] 31.662 -73.095 0
['4900785_035.BRECKOWENS'] 31.736 -72.967 0
['4900785_036.BRECKOWENS'] 31.280 -73.307 0
['4900785_037.BRECKOWENS'] 31.149 -73.831 0
['4900785_038.BRECKOWENS'] 31.081 -73.649 0
['4900785_039.BRECKOWENS'] 30.794 -73.444 0
['4900785_040.BRECKOWENS'] 30.590 -73.644 0
['4900785_041.BRECKOWENS'] 30.259 -73.993 0
['4900790_121.BRECKOWENS'] 30.278 -70.042 2
['4900790_122.BRECKOWENS'] 30.363 -70.215 2
['4900790_123.BRECKOWENS'] 30.417 -70.287 2
['4900790_124.BRECKOWENS'] 30.060 -70.333 2
['4900792_038.BRECKOWENS'] 30.465 -75.760 0
['4900792_039.BRECKOWENS'] 31.031 -75.340 0
['4900792_040.BRECKOWENS'] 30.301 -74.755 2
['4900794_038.BreckOwens'] 30.857 -70.084 0
['4900794_048.BreckOwens'] 30.434 -75.380 0
['4900794_049.BreckOwens'] 30.870 -75.510 0
['4900794_050.BreckOwens'] 30.880 -74.967 0
['4900794_051.BreckOwens'] 30.300 -74.621 2
['4900803_026.BRECKOWENS'] 35.424 -70.816 0
['4900803_027.BRECKOWENS'] 35.482 -71.832 0
['4900803_028.BRECKOWENS'] 35.788 -72.044 0
['4900803_029.BRECKOWENS'] 36.204 -71.893 0
['4900803_030.BRECKOWENS'] 36.476 -71.590 0
['4900803_031.BRECKOWENS'] 37.182 -70.651 2
['4900803_089.BRECKOWENS'] 30.696 -70.502 0
['4900803_090.BRECKOWENS'] 31.124 -72.212 2
['4900803_091.BRECKOWENS'] 31.346 -71.609 2
['4900803_092.BRECKOWENS'] 31.058 -72.427 2
['4900803_093.BRECKOWENS'] 31.064 -73.221 2
['4900803_094.BRECKOWENS'] 31.164 -74.012 2
['4900803_095.BRECKOWENS'] 31.359 -74.447 2
['4900803_096.BRECKOWENS'] 31.314 -74.899 0
['4900803_097.BRECKOWENS'] 31.145 -75.843 0
['4900803_101.BRECKOWENS'] 35.665 -73.174 0
['4900804_029.BRECKOWENS'] 38.486 -70.425 1
['4900804_030.BRECKOWENS'] 38.253 -72.064 1
['4900804_031.BRECKOWENS'] 38.411 -72.760 1
['4900804_032.BRECKOWENS'] 38.009 -73.164 1
['4900804_033.BRECKOWENS'] 37.679 -73.250 1
['4900804_034.BRECKOWENS'] 37.133 -73.310 1
['4900804_035.BRECKOWENS'] 36.838 -72.121 3
['4900804_036.BRECKOWENS'] 37.873 -70.069 1
['4900804_038.BRECKOWENS'] 38.441 -70.106 1
['4900804_039.BRECKOWENS'] 38.565 -70.685 1
['4900804_040.BRECKOWENS'] 38.354 -70.907 1
['4900804_041.BRECKOWENS'] 38.522 -70.810 1
['4900804_042.BRECKOWENS'] 38.424 -71.029 1
['4900804_043.BRECKOWENS'] 38.232 -72.109 1
['4900804_044.BRECKOWENS'] 38.063 -72.406 1
['4900804_045.BRECKOWENS'] 38.196 -72.299 1
['4900804_046.BRECKOWENS'] 37.990 -72.342 1
['4900804_047.BRECKOWENS'] 37.599 -72.644 1
['4900804_048.BRECKOWENS'] 37.028 -73.195 1
['4900804_049.BRECKOWENS'] 36.150 -73.859 1
['4900804_050.BRECKOWENS'] 36.385 -71.255 2
['4900804_051.BRECKOWENS'] 37.104 -71.504 1
['4900804_094.BRECKOWENS'] 38.643 -70.644 1
['4900804_095.BRECKOWENS'] 38.472 -71.238 1
['4900804_096.BRECKOWENS'] 38.313 -71.611 1
['4900804_097.BRECKOWENS'] 38.081 -72.489 1
['4900804_098.BRECKOWENS'] 37.689 -72.731 1
['4900804_099.BRECKOWENS'] 37.482 -72.102 1
['4900804_100.BRECKOWENS'] 37.780 -70.923 1
['4900808_163.BRECKOWENS'] 30.425 -70.242 0
['4900838_008.BRECKOWENS'] 32.079 -70.330 0
['4900838_009.BRECKOWENS'] 32.606 -71.751 0
['4900838_010.BRECKOWENS'] 31.693 -72.338 0
['4900838_011.BRECKOWENS'] 32.196 -71.285 0
['4900838_012.BRECKOWENS'] 32.858 -72.254 0
['4900838_013.BRECKOWENS'] 32.671 -72.455 2
['4900838_014.BRECKOWENS'] 33.321 -72.001 2
['4900838_015.BRECKOWENS'] 33.693 -70.560 2
['4900838_016.BRECKOWENS'] 33.136 -70.041 2
['4900838_017.BRECKOWENS'] 33.146 -70.094 2
['4900838_018.BRECKOWENS'] 33.348 -70.049 2
['4900838_025.BRECKOWENS'] 32.612 -70.779 2
['4900838_026.BRECKOWENS'] 32.688 -71.535 2
['4900838_027.BRECKOWENS'] 32.978 -72.202 2
['4900838_028.BRECKOWENS'] 32.657 -72.683 2
['4900838_029.BRECKOWENS'] 32.118 -72.684 2
['4900838_030.BRECKOWENS'] 32.338 -72.536 2
['4900838_031.BRECKOWENS'] 32.923 -72.545 0
['4900838_032.BRECKOWENS'] 32.515 -73.072 2
['4900838_033.BRECKOWENS'] 31.857 -73.096 2
['4900838_034.BRECKOWENS'] 31.848 -73.034 0
['4900838_035.BRECKOWENS'] 32.144 -72.518 0
['4900838_036.BRECKOWENS'] 32.191 -72.269 0
['4900838_037.BRECKOWENS'] 32.323 -72.471 0
['4900838_038.BRECKOWENS'] 32.499 -72.145 0
['4900838_039.BRECKOWENS'] 32.731 -71.607 0
['4900838_040.BRECKOWENS'] 32.691 -71.443 0
['4900838_041.BRECKOWENS'] 32.590 -71.329 0
['4900838_042.BRECKOWENS'] 32.599 -71.008 0
['4900838_043.BRECKOWENS'] 32.430 -70.189 0
['4900838_044.BRECKOWENS'] 31.429 -70.126 0
['4901057_141.BRECKOWENS'] 33.824 -70.342 0
['4901057_142.BRECKOWENS'] 34.045 -70.955 0
['4901057_143.BRECKOWENS'] 34.184 -71.309 0
['4901057_144.BRECKOWENS'] 34.279 -71.525 0
['4901057_146.BRECKOWENS'] 34.207 -72.897 0
['4901057_147.BRECKOWENS'] 33.679 -73.816 0
['4901057_148.BRECKOWENS'] 33.201 -73.467 0
['4901057_149.BRECKOWENS'] 33.999 -73.565 0
['4901057_150.BRECKOWENS'] 34.732 -74.228 3
['4901057_151.BRECKOWENS'] 35.802 -74.206 3
['4901057_152.BRECKOWENS'] 36.711 -73.421 3
['4901057_153.BRECKOWENS'] 37.304 -70.959 3
['4901214_054.BRECKOWENS'] 31.497 -70.374 2
['4901214_055.BRECKOWENS'] 30.851 -70.990 2
['4901214_072.BRECKOWENS'] 30.007 -70.422 0
['4901214_076.BRECKOWENS'] 30.252 -70.020 2
['4901214_077.BRECKOWENS'] 30.307 -70.203 2
['4901214_078.BRECKOWENS'] 30.353 -70.547 0
['4901214_079.BRECKOWENS'] 30.404 -70.736 2
['4901214_080.BRECKOWENS'] 30.473 -70.805 2
['4901214_081.BRECKOWENS'] 30.428 -70.858 2
['4901214_082.BRECKOWENS'] 30.288 -70.990 2
['4901214_083.BRECKOWENS'] 30.467 -71.083 2
['4901214_084.BRECKOWENS'] 30.694 -71.209 2
['4901214_085.BRECKOWENS'] 30.630 -71.384 2
['4901214_086.BRECKOWENS'] 30.467 -71.785 2
['4901214_087.BRECKOWENS'] 30.482 -72.288 2
['4901214_088.BRECKOWENS'] 30.698 -72.884 2
['4901214_089.BRECKOWENS'] 30.856 -73.330 2
['4901214_090.BRECKOWENS'] 30.835 -73.830 0
['4901214_091.BRECKOWENS'] 31.116 -74.004 0
['4901214_092.BRECKOWENS'] 31.096 -74.001 2
['4901214_093.BRECKOWENS'] 30.928 -73.959 0
['4901214_094.BRECKOWENS'] 30.549 -73.923 0
['4901214_095.BRECKOWENS'] 30.367 -73.997 2
['4901214_106.BRECKOWENS'] 30.208 -74.030 0
['4901214_107.BRECKOWENS'] 30.299 -74.385 0
['4901214_108.BRECKOWENS'] 30.280 -74.717 0
['4901214_109.BRECKOWENS'] 30.211 -74.909 0
['4901214_110.BRECKOWENS'] 30.042 -74.810 0
['4901214_118.BRECKOWENS'] 30.097 -75.198 2
['4901216_010.BRECKOWENS'] 34.097 -70.100 2
['4901216_011.BRECKOWENS'] 33.699 -70.965 0
['4901216_012.BRECKOWENS'] 33.220 -71.855 0
['4901216_013.BRECKOWENS'] 33.616 -72.537 0
['4901216_014.BRECKOWENS'] 33.366 -72.894 0
['4901216_015.BRECKOWENS'] 33.285 -73.609 0
['4901216_016.BRECKOWENS'] 33.079 -74.139 0
['4901216_017.BRECKOWENS'] 33.027 -74.322 0
['4901216_018.BRECKOWENS'] 32.556 -74.873 0
['4901216_019.BRECKOWENS'] 32.945 -75.309 0
['4901216_020.BRECKOWENS'] 33.297 -74.919 0
['4901216_021.BRECKOWENS'] 33.247 -74.789 0
['4901216_022.BRECKOWENS'] 32.865 -74.498 0
['4901216_023.BRECKOWENS'] 32.421 -74.950 2
['4901216_024.BRECKOWENS'] 32.360 -75.572 2
['4901216_025.BRECKOWENS'] 33.134 -75.599 2
